id;version;code;name
1;1;Internet;Internet
2;1;Mailing Pronal;Mailing Pronal
3;1;Networking;Networking
4;1;Pub;Pub
5;1;Recherche sur le Web;Recherche sur le Web
6;1;Relation Clients / Partenaires / Agents;Relation Clients / Partenaires / Agents
7;1;Salon;Salon
8;1;Tél;Tél
9;1;Visite;Visite
